경도,위도,ADDRESS,행정동코드,do,si,gu,dong,설치개수
127.1482616,37.438411,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1479568,37.4385816,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1480923,37.4385274,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1339336,37.4318315,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1655712,37.4482715,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.131152,37.430528,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.132372,37.4304456,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1331292,37.4305259,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1312646,37.4303297,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.130654,37.4300511,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1322132,37.4300854,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1258166,37.428966,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1259863,37.429137,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.126156,37.4292449,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1270766,37.4325777,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1284871,37.431468,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1659558,37.4484421,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1715937,37.4478846,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1701461,37.4473821,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1662912,37.4468018,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1710959,37.447606,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1641564,37.4472463,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1635132,37.4476886,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1629245,37.4472209,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1618739,37.4473845,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1624515,37.4373286,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1284871,37.431468,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1279906,37.4318289,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1269625,37.431884,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1273803,37.4317214,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1324616,37.429968,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.132382,37.4296888,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1465658,37.4379706,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1626751,37.436221,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1612067,37.4364382,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1608448,37.4363036,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1608448,37.4363036,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1626756,37.4364453,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1609334,37.4354655,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1662111,37.4411076,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1664037,37.4413326,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.161898,37.4374104,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1617626,37.4375007,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1625654,37.4377519,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1626782,37.4376616,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1624069,37.4376079,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1581285,37.4341358,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1574276,37.4339384,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1577669,37.4341092,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1579025,37.434109,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1467911,37.4376099,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1468703,37.4376369,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1468706,37.4378261,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1470176,37.437889,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1471303,37.4377447,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1540085,37.4417726,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1538502,37.4417187,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.153647,37.4418271,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1534886,37.4417462,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1285755,37.4302515,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1284059,37.4301886,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,2
127.1283499,37.430468,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1279556,37.4311892,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1279556,37.4311892,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1649611,37.4378838,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.165628,37.4379729,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1656239,37.4413067,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1321834,37.4324731,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1323188,37.4323288,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1327708,37.4323823,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1337872,37.4324643,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1253765,37.4292998,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1259856,37.4286685,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1533412,37.4414941,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1532626,37.4417465,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1530927,37.4415485,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1528207,37.4411344,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1527081,37.4413057,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1276276,37.4309463,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1279893,37.431027,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1271528,37.4308026,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.123321,37.4297794,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1272888,37.4310548,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1679519,37.451692,경기도 성남시 중원구 은행1동,4113355000,경기도,성남시,중원구,은행1동,2
127.1686518,37.4615749,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1687311,37.4616649,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1690698,37.4614662,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1717046,37.4619941,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1713997,37.4621297,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1663186,37.454163,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,2
127.1609327,37.4351051,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1604802,37.4348625,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1606849,37.4355019,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1642646,37.4397768,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1645692,37.4395511,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1644891,37.4390827,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1652329,37.4381627,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1472104,37.4382491,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1475146,37.4377712,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1477958,37.4371042,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1468808,37.4372224,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1466212,37.4373849,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.168872,37.4435546,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1712886,37.447858,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1713672,37.4476326,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1553979,37.4359683,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1553973,37.435689,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1551831,37.4359146,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1549579,37.4362752,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1555454,37.4362745,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1707108,37.462411,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,2
127.1698174,37.462186,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.170237,37.4627981,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.170486,37.4629689,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1680956,37.4605216,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1687282,37.4603585,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1688414,37.4604394,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1663719,37.4474955,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1465189,37.4370787,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1464063,37.4373041,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1462034,37.4375206,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1462939,37.4375835,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1462378,37.4378269,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1688222,37.4517448,경기도 성남시 중원구 은행1동,4113355000,경기도,성남시,중원구,은행1동,1
127.1692629,37.4517172,경기도 성남시 중원구 은행1동,4113355000,경기도,성남시,중원구,은행1동,1
127.1697608,37.4519687,경기도 성남시 중원구 은행1동,4113355000,경기도,성남시,중원구,은행1동,1
127.156571,37.4344982,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1648745,37.4448847,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1654059,37.4450011,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1656544,37.4449376,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1645689,37.4446328,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1628135,37.4428332,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.165146,37.4450284,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1619313,37.442501,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1267122,37.4308031,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.134238,37.4314437,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.134102,37.4311916,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1339555,37.431444,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1530144,37.441945,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1655625,37.4494698,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1675082,37.4503591,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1657301,37.4485776,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1673736,37.4508008,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1672371,37.4503865,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1470642,37.4385827,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1470413,37.4384656,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.146985,37.4385558,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,2
127.146816,37.4387992,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1474035,37.4387445,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1469632,37.4389432,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1472116,37.4388889,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1457414,37.4382149,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1456847,37.4381068,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1487034,37.4390222,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1626276,37.4457707,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1648168,37.4495789,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1577332,37.4396955,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1577105,37.4396324,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1580721,37.4396319,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1583994,37.4394423,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1581508,37.4394426,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1657093,37.439001,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1657314,37.4335579,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1652898,37.433108,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1491786,37.4393279,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1651493,37.4465241,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1701761,37.460852,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1701761,37.460852,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1689802,37.4618538,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1604802,37.4348625,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1725936,37.4402517,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1725936,37.4402517,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1453486,37.4276917,경기도 성남시 중원구 하대원동,4113366000,경기도,성남시,중원구,하대원동,1
127.1629889,37.4403011,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1351545,37.4322175,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1447332,37.4368826,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.180153,37.4449979,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.180008,37.445773,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1794308,37.4454134,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1337872,37.4324643,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1337872,37.4324643,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1337872,37.4324643,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1572318,37.4376328,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1566784,37.4377507,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1566553,37.4375254,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1571297,37.4374167,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1572311,37.4372994,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1578978,37.4373346,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1565424,37.4375526,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1577048,37.4368573,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1673203,37.441944,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1642039,37.4378307,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1644302,37.4379656,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1647359,37.4382174,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1649623,37.4384424,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1646789,37.4380283,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1670715,37.4418543,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.161204,37.4405558,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1598223,37.439026,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1613462,37.4436911,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1724057,37.4421351,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1724057,37.4421351,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1410186,37.4322469,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.130263,37.4326644,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1346592,37.4332182,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1586842,37.4405502,경기도 성남시 중원구 중앙동,4113352500,경기도,성남시,중원구,중앙동,1
127.1664862,37.4377195,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1663733,37.4377737,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.166035,37.4380805,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1663164,37.4375846,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1645985,37.4373887,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1667348,37.4377462,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1599296,37.4308898,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1589326,37.4350537,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1678186,37.4424389,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1730363,37.441134,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1730363,37.441134,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1610179,37.4380243,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1601467,37.4374668,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1612067,37.4364382,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1614259,37.4386094,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1611468,37.4402225,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1624562,37.4342471,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1622307,37.4344727,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1618461,37.4342479,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.161847,37.4346624,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1616766,37.4342482,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1465393,37.4359434,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1606269,37.4509091,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1393159,37.4341319,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1610179,37.4380243,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1295734,37.4324399,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1344297,37.4312452,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1659797,37.443856,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1626224,37.4539428,경기도 성남시 중원구 은행2동,4113356000,경기도,성남시,중원구,은행2동,1
127.1562078,37.4341923,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1562087,37.4346068,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1558474,37.4347514,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1598698,37.4347191,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1556211,37.4346075,경기도 성남시 중원구 상대원2동,4113358000,경기도,성남시,중원구,상대원2동,1
127.1681473,37.4429159,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.168205,37.4434384,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1683403,37.4433031,경기도 성남시 중원구 금광1동,4113353000,경기도,성남시,중원구,금광1동,1
127.1626746,37.4466086,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1639298,37.4469943,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1637662,37.4497426,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1612847,37.4466375,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1615659,37.4460514,경기도 성남시 중원구 금광2동,4113354000,경기도,성남시,중원구,금광2동,1
127.1604298,37.4377457,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1730363,37.441134,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,2
127.1795393,37.4434941,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1800907,37.4425292,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1800907,37.4425292,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.165705,37.4369998,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1657944,37.4365491,경기도 성남시 중원구 상대원1동,4113357000,경기도,성남시,중원구,상대원1동,1
127.1677381,37.4418263,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,2
127.1670715,37.4418543,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1676244,37.4414931,경기도 성남시 중원구 상대원3동,4113359000,경기도,성남시,중원구,상대원3동,1
127.1462319,37.4347184,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1426025,37.4334163,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1423428,37.4334707,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
127.1421273,37.4330565,경기도 성남시 중원구 성남동,4113351000,경기도,성남시,중원구,성남동,1
